Date,City,Temperature_C_max,Temperature_C_min,Dew_Point_C_mean,Relative_Humidity_Pct_mean,Snow_On_Ground_cm_mean,Wind_Speed_kmh_mean,Max_Gust_Speed_kmh_max,Station_Pressure_kPa_mean,Cooling_Degree_Days_sum,Heating_Degree_Days_sum,Humidex_mean,Wind_Chill_mean
2010-12-31,Edmonton,8.993131868131869,-0.5512328767123288,-0.500735337721639,76.34236300725283,15.701754385964913,10.462879269330806,81.63636363636364,93.50511313450578,48.9,5058.0,26.46062427910254,-11.12450710008689
2011-12-31,Edmonton,9.05013698630137,-1.0227397260273974,-0.8627927427942318,74.08343711083437,34.018691588785046,10.462879269330806,81.63636363636364,93.50511313450578,45.4,5147.9,26.86345327511994,-11.12450710008689
2012-12-31,Edmonton,9.128415300546449,-0.592896174863388,-0.4150760674148058,75.4968470341332,5.59375,10.462879269330806,81.63636363636364,93.50511313450578,104.5,5128.7,27.35613511978916,-11.12450710008689
2013-12-31,Edmonton,8.928296703296704,-1.1093150684931503,-0.1870373169030458,77.71812102663363,13.54873287102933,10.462879269330806,81.63636363636364,93.50511313450578,69.3,5197.1,27.138625358845943,-11.12450710008689
2014-12-31,Edmonton,8.756164383561643,-1.2841095890410958,-1.9125926904036952,73.5987895043818,13.54873287102933,10.462879269330806,81.63636363636364,93.50511313450578,111.3,5314.6,27.27439604046747,-11.12450710008689
2015-12-31,Edmonton,11.2475,0.2840220385674931,0.8474240380639143,61.21264533625689,4.116666666666666,11.252406643393632,102.0,93.44988535385592,151.8,4556.0,26.61901779037261,-8.520469435029515
2016-12-31,Edmonton,11.108011049723755,1.0202185792349727,-0.3305504272084344,68.95193596220297,5.110294117647059,10.931921638558263,87.0,93.47341494439056,97.2,4418.6,25.97760716295199,-9.492514019286208
2017-12-31,Edmonton,9.813223140495868,-0.3643835616438356,-1.661427039904705,67.9741473099067,10.01142857142857,11.02790252134207,89.0,93.49527759579114,109.6,4938.4,26.45393836389599,-11.39832666690556
2018-12-31,Edmonton,9.421052631578949,-1.2180055401662049,-2.943683031282793,65.76351357100314,13.217821782178218,10.913250517598344,88.0,93.6002376130917,137.5,5157.0,26.541565775494348,-11.055025929558273
2019-12-31,Edmonton,8.744044321329639,-1.5138504155124657,-2.465518282888444,68.46872895121555,12.18957345971564,10.64303526630209,62.0,93.59917651199308,46.0,5239.5,26.585579534844243,-12.029067452592091
2020-12-31,Edmonton,9.225549450549453,-0.9903846153846154,-2.4371383411208787,65.70583867902114,19.386503067484664,11.321637166389484,81.0,93.44916069401548,82.8,5135.5,27.420458812895788,-11.507455952011084
2021-12-31,Edmonton,10.406172839506173,-0.487037037037037,-2.9218296288941703,61.24591141110852,16.140845070422536,10.80918910456439,87.0,93.43886458915748,215.0,4439.0,28.029560012075198,-12.671490752829962
2022-12-31,Edmonton,10.14453781512605,-0.2156862745098039,-2.819470137763765,62.66351490809502,13.54873287102933,10.108930256428769,80.0,93.57220562487936,184.0,4838.2,27.583560607692963,-13.216002295051569
2023-12-31,Edmonton,11.660941828254847,1.2554016620498614,-0.9186835598390096,63.444083006530896,13.54873287102933,9.160513369893954,82.0,93.4568898179446,181.1,4348.4,26.636919478332985,-8.780270809092281
2024-12-31,Edmonton,9.98324175824176,0.2376373626373626,-2.006940413965539,65.15545345008995,13.54873287102933,9.614807130977836,69.0,93.4237052828972,203.4,4895.3,27.775065159753744,-11.676891588780208
2025-12-31,Edmonton,13.713732394366197,2.153169014084507,-0.2416995479532961,60.76465062923084,13.54873287102933,9.308078347190042,71.0,93.59742645154697,142.6,3002.0,26.998728255871114,-12.022063199819028
2010-12-31,Regina,8.57603305785124,-2.7454794520547945,-1.6329880042843583,74.78667390700477,9.96774193548387,17.67398706848881,98.0,94.5555431874871,82.9,5561.1,27.39554890137873,-14.999836870324016
2011-12-31,Regina,9.147368421052631,-2.724931506849315,-2.1783135051114297,70.76523519969355,25.46875,17.768626605841234,115.0,94.50410454965888,141.1,5493.9,27.675573580160936,-14.969177511558073
2012-12-31,Regina,10.068044077134983,-2.5101092896174864,-2.054903112943918,69.08565107083461,9.64102564102564,17.765008513502814,89.0,94.50351760965732,151.4,5323.9,27.711713792743204,-13.514626270429671
2013-12-31,Regina,7.684530386740332,-4.671428571428572,-3.8568269434905913,70.67564981323083,25.47239263803681,17.37891941269442,78.0,94.72937932015084,129.6,6112.3,27.62161796907786,-17.189714280996245
2014-12-31,Regina,7.643370165745857,-4.2624657534246575,-3.2367116031727488,71.84112659145292,7.428571428571429,17.506739951427107,96.0,94.6197906446771,99.2,6006.6,27.62817990090717,-17.40897128910147
2015-12-31,Regina,10.750137741046832,-2.086027397260274,-1.8504464508094645,68.06800332088004,2.9452054794520546,16.616008124295796,91.0,94.62942596216568,127.9,5095.5,27.56484344306096,-13.414740606680976
2016-12-31,Regina,11.32809917355372,-1.1822404371584698,-0.8117707659556892,69.56776095065521,1.3071428571428572,16.915438043490532,87.0,94.5677537979203,95.4,4800.0,26.9050083391554,-11.882892728333148
2017-12-31,Regina,10.44066852367688,-3.106353591160221,-3.383881474491361,64.22017667958407,2.209944751381216,18.055796792050515,111.0,94.59354661930288,138.0,5296.4,27.109351247043552,-14.440399622982603
2018-12-31,Regina,8.55316091954023,-4.852706552706553,-4.075959614719487,67.24242983805645,3.458333333333333,16.834873702768174,101.0,94.75452576905568,148.5,5754.4,27.467804920522312,-14.651113851104176
2019-12-31,Regina,8.282093663911846,-4.853443526170799,-4.386788266825492,67.25193567599761,2.306666666666666,16.637354292521056,87.0,94.68623469894212,91.1,6002.3,27.345833381990055,-15.962865570975827
2020-12-31,Regina,10.31098901098901,-3.443956043956044,-3.4077698582402784,64.42142531876138,1.0888888888888888,17.935735923022097,89.0,94.55482900728596,123.8,5426.2,27.380598973675895,-13.290179301285413
2021-12-31,Regina,10.627932960893856,-3.0879888268156424,-3.951429794955923,61.6965216346405,1.0833333333333333,17.937107753501284,87.0,94.57238687066584,222.9,5317.3,27.844287238398223,-15.135244847836136
2022-12-31,Regina,9.022191011235956,-3.664606741573033,-4.156653948048723,66.20349038742911,4.46875,19.112926477056,92.0,94.63773387636388,177.4,5632.0,28.006329622825785,-17.496366048917864
2023-12-31,Regina,10.64050279329609,-2.059776536312849,-2.1160007427034406,66.9497413442072,7.5271739130434785,16.519270430079775,88.0,94.6651400483474,178.1,5086.9,27.23935414087117,-14.072641981365962
2024-12-31,Regina,10.766849315068493,-2.4816438356164383,-2.5637584865043883,65.9528999006458,5.012345679012346,17.71381851299884,96.0,94.53851486173208,175.1,5233.6,27.8294585362626,-14.534898933915962
2025-12-31,Regina,12.332508833922262,-1.195053003533569,-0.6641516967760465,67.51398920772323,12.802197802197805,17.21011011301072,93.0,94.73349322166648,149.7,3668.1,27.747777222777223,-17.120779345106737
2010-12-31,Saskatoon,8.487603305785123,-2.632876712328767,-1.0592431848477113,78.07343856758686,13.706048312148843,14.773543376417113,89.0,95.3588194174795,54.2,5536.4,27.29594905094905,-14.362235776919915
2011-12-31,Saskatoon,8.772067039106146,-3.4406077348066297,-2.009478558778396,73.83028695048525,22.69736842105263,15.584295459600884,72.0,95.28017616341974,83.7,5589.7,27.393968590281307,-14.84898637098586
2012-12-31,Saskatoon,8.80631868131868,-2.7360655737704915,-1.4128378042722305,75.06476174791392,17.58730158730159,15.280987048494254,95.0,95.3082924334219,94.1,5539.1,27.338748730539777,-13.94550622749502
2013-12-31,Saskatoon,7.203324099722992,-5.014835164835165,-3.2445187328058083,74.57177018633541,22.048484848484847,14.841322357412292,78.0,95.5732044556,109.4,6226.7,27.6701295982215,-16.940062484385695
2014-12-31,Saskatoon,7.411019283746556,-4.1378082191780825,-2.5981746411483253,75.45499737350306,10.23841059602649,15.273003344627746,115.0,95.4743704318664,89.6,6035.9,27.3182868718583,-16.206633443035848
2015-12-31,Saskatoon,9.994736842105263,-2.3578082191780823,-1.5971310613150993,71.57175066843024,4.587412587412588,14.802528496915038,80.0,95.45285312325156,140.8,5268.2,27.335399247282897,-13.880793458903906
2016-12-31,Saskatoon,10.15702479338843,-1.5385245901639344,-0.5025979966980454,74.1016697861687,4.760273972602739,15.20886667060749,87.0,95.39337751104284,92.3,5066.4,26.64586395890744,-12.259702680332046
2017-12-31,Saskatoon,9.652066115702478,-3.206575342465753,-2.4780952677459527,69.67619687043154,5.868421052631579,15.890495334524518,96.0,95.39618458046816,121.9,5483.8,27.04631450638913,-14.585361232092998
2018-12-31,Saskatoon,8.409374999999999,-4.333615819209039,-3.67765223063615,70.51355050548023,13.589403973509931,15.333847257566736,81.0,95.54957049779682,136.0,5749.6,27.68886077492635,-14.97312108221846
2019-12-31,Saskatoon,7.893370165745857,-5.03646408839779,-4.206350993556771,70.06699785225693,11.431654676258994,15.04796217084484,88.0,95.50132728127645,73.8,6071.8,27.084872382519443,-16.070423674792668
2020-12-31,Saskatoon,8.566391184573002,-4.392011019283746,-3.357670369050448,69.73849390195612,12.757142857142858,16.058362184589594,95.0,95.32588078126236,109.5,5886.7,27.27923796256707,-14.244198111686384
2021-12-31,Saskatoon,10.149175824175824,-3.647527472527472,-4.192753424657535,62.831621004566216,14.758064516129032,15.948387101425888,88.0,95.3329785388128,228.4,5597.5,28.241881423860463,-15.267014067177728
2022-12-31,Saskatoon,8.494475138121548,-4.412154696132597,-4.348626415959318,66.5949263771839,11.201438848920864,16.526563538176624,91.0,95.45644707962492,175.3,5953.4,28.083026490813378,-17.450137567381347
2023-12-31,Saskatoon,10.306611570247934,-2.300550964187328,-2.0418737134677074,68.40107180548154,18.13888888888889,14.741893671044796,81.0,95.44815557506035,152.8,5233.1,27.37142339272621,-13.708922297226604
2024-12-31,Saskatoon,9.303641456582634,-3.0366946778711483,-1.8903969225302504,71.36724983813578,10.842424242424242,15.706288190927545,79.0,95.3311479161196,136.7,5443.6,28.07722799842548,-15.314803440688449
2025-12-31,Saskatoon,11.87035714285714,-1.5182142857142855,-0.6963083799009585,68.63407983508246,25.084033613445374,15.561256871564217,77.0,95.5376937355186,98.7,3688.5,27.29191848342788,-16.854655816365558
2010-12-31,Winnipeg,10.781470588235294,-0.198546511627907,-3.124648432639478,72.20047576959374,6.292035398230088,17.2346013259691,89.0,98.67265064322895,163.5,4476.0,27.907888788352334,-17.017155711856812
2011-12-31,Winnipeg,8.874626865671642,-2.480769230769231,-3.124648432639478,72.20047576959374,10.788732394366198,17.2346013259691,82.0,98.67265064322895,233.3,5199.2,27.907888788352334,-17.017155711856812
2012-12-31,Winnipeg,10.109631728045326,-1.723314606741573,-3.124648432639478,72.20047576959374,9.037383177570094,17.2346013259691,82.0,98.67265064322895,225.2,5099.2,27.907888788352334,-17.017155711856812
2013-12-31,Winnipeg,7.443454038997214,-4.459722222222222,-25.21077569169961,74.78328392621872,23.51034482758621,16.396870882740448,80.0,99.2148354743083,176.3,6102.5,27.907888788352334,-31.04366027582431
2014-12-31,Winnipeg,6.956749311294766,-4.191208791208791,-3.0570998987174054,73.5874972759512,14.927007299270072,18.381758631403905,80.0,98.60119313521076,174.8,6189.4,27.62502855166585,-19.756855491167705
2015-12-31,Winnipeg,10.269613259668509,-1.5446575342465751,-0.4187076359026141,73.59437864586748,5.829268292682927,17.439135999663097,93.0,98.6258410249006,200.1,5133.4,28.435545242950518,-15.38720988541056
2016-12-31,Winnipeg,9.821428571428571,-0.6688524590163933,0.4409060003001087,76.00956093111532,14.105263157894736,17.14134872155045,107.0,98.58589517432708,163.3,5053.1,27.65723962319038,-14.203922032347313
2017-12-31,Winnipeg,8.933053221288516,-2.201648351648352,-1.4205359173286511,72.41434670451645,14.291044776119405,17.547496332335523,85.0,98.5895062461164,118.0,5371.0,27.35757896545435,-15.15985652336036
2018-12-31,Winnipeg,8.349577464788732,-3.353221288515406,-2.5675552268306805,70.80488137950051,4.420289855072464,16.393968759681435,83.0,98.806957688108,245.0,5747.9,28.21939366499233,-15.523808193783957
2019-12-31,Winnipeg,7.466944444444445,-3.530277777777778,-3.0178230906737853,71.24772068443349,8.452380952380953,17.222006343081702,81.0,98.6703205330452,182.5,5954.3,27.57740179565627,-16.904527475959682
2020-12-31,Winnipeg,9.50193370165746,-2.4212707182320443,-1.6326962842212118,70.75095477318862,12.578947368421051,17.7663330040473,95.0,98.57079458893811,235.4,5470.1,28.159688417586644,-13.592225618774709
2021-12-31,Winnipeg,11.004945054945056,-1.6673076923076922,-1.5729566210045665,67.33763318112632,6.435897435897436,17.540943683409438,78.0,98.57049238964991,311.9,5165.0,28.029528651085627,-14.49610716268472
2022-12-31,Winnipeg,7.322527472527473,-3.447252747252747,-2.372678082191781,74.07684931506849,13.734177215189874,18.23178082191781,82.0,98.6056621004566,178.1,6025.1,28.03437543408138,-18.85222182269458
2023-12-31,Winnipeg,9.828888888888889,-1.4233333333333331,-0.5551916672240393,73.15134626756652,10.686746987951809,16.17018039794065,79.0,98.6702886466352,237.4,5203.5,27.96128314854428,-15.513657560724152
2024-12-31,Winnipeg,10.776519337016577,0.1276243093922651,0.5368119854432081,73.47244429609522,5.178217821782178,16.980185620317666,81.0,98.54427372086208,205.2,4746.1,28.225747064068795,-13.530245916928424
2025-12-31,Winnipeg,12.591814946619218,0.4533807829181494,0.227872505737803,67.37528762407024,3.405940594059406,16.837808039508854,84.0,98.6883976394181,223.0,3447.0,27.61185490095157,-17.25872629447808
